date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-03-30,Massachusetts,25,633081,2050,17148,18,,,,,,
2021-03-30,Michigan,26,738878,6257,17100,52,,,,,,
2021-03-30,Minnesota,27,517959,1273,6914,1,,,,,,
2021-03-30,Mississippi,28,304858,163,7013,12,,,,,,
2021-03-30,Missouri,29,584512,579,8971,51,,,,,,
2021-03-30,Montana,30,104456,163,1437,1,,,,,,
2021-03-30,Nebraska,31,209474,309,2283,1,,,,,,
2021-03-30,Nevada,32,303520,228,5239,2,,,,,,
2021-03-30,New Hampshire,33,83714,374,1237,0,,,,,,
2021-03-30,New Jersey,34,905144,4873,24486,82,,,,,,
2021-03-30,New Mexico,35,191377,147,3934,7,,,,,,
2021-03-30,New York,36,1863912,5750,49696,48,,,,,,
2021-03-30,North Carolina,37,917777,1539,12116,6,,,,,,
2021-03-30,North Dakota,38,102912,241,1498,0,,,,,,
2021-03-30,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-30,Ohio,39,1015577,2458,18609,83,,,,,,
2021-03-30,Oklahoma,40,437974,121,4850,0,,,,,,
2021-03-30,Oregon,41,164582,326,2395,5,,,,,,
2021-03-30,Pennsylvania,42,1025958,5374,25106,33,,,,,,
2021-03-30,Puerto Rico,72,140550,447,2112,0,,,,,,
2021-03-30,Rhode Island,44,136765,346,2618,5,,,,,,
2021-03-30,South Carolina,45,550669,601,9126,4,,,,,,
2021-03-30,South Dakota,46,117495,159,1935,2,,,,,,
2021-03-30,Tennessee,47,796371,1283,11789,28,,,,,,
2021-03-30,Texas,48,2789964,3452,48418,111,,,,,,
2021-03-30,Utah,49,385186,371,2118,4,,,,,,
2021-03-30,Vermont,50,19109,107,225,0,,,,,,
2021-03-30,Virgin Islands,78,2907,0,26,0,,,,,,
2021-03-30,Virginia,51,617941,1432,10242,23,,,,,,
2021-03-30,Washington,53,365816,787,5302,6,,,,,,
2021-03-30,West Virginia,54,141322,331,2640,2,,,,,,
2021-03-30,Wisconsin,55,635523,861,7293,15,,,,,,
2021-03-30,Wyoming,56,56236,46,695,0,,,,,,
2021-03-31,Alabama,01,515388,408,10554,27,,,,,,
2021-03-31,Alaska,02,62559,164,299,0,,,,,,
2021-03-31,Arizona,04,841811,733,16967,26,,,,,,
2021-03-31,Arkansas,05,330398,212,5626,10,,,,,,
2021-03-31,California,06,3668917,2507,59233,144,,,,,,
2021-03-31,Colorado,08,464782,1791,6175,3,,,,,,
2021-03-31,Connecticut,09,310888,832,7886,1,,,,,,
2021-03-31,Delaware,10,94802,229,1559,0,,,,,,
2021-03-31,District of Columbia,11,44513,100,1064,3,,,,,,
2021-03-31,Florida,12,2057727,5294,33424,87,,,,,,
2021-03-31,Georgia,13,1035186,1807,18473,67,,,,,,
2021-03-31,Guam,66,8776,2,135,0,,,,,,
2021-03-31,Hawaii,15,29779,90,460,1,,,,,,
2021-03-31,Idaho,16,180643,410,1965,5,,,,,,
2021-03-31,Illinois,17,1248133,2585,23579,37,,,,,,
2021-03-31,Indiana,18,689785,1045,13039,1,,,,,,
2021-03-31,Iowa,19,351402,646,5743,14,,,,,,
2021-03-31,Kansas,20,304657,478,4913,11,,,,,,
2021-03-31,Kentucky,21,430116,615,6151,25,,,,,,
2021-03-31,Louisiana,22,444933,519,10141,9,,,,,,
2021-03-31,Maine,23,50504,251,743,5,,,,,,
2021-03-31,Maryland,24,411529,1366,8286,13,,,,,,
2021-03-31,Massachusetts,25,635580,2499,17185,37,,,,,,
2021-03-31,Michigan,26,745944,7066,17112,12,,,,,,
2021-03-31,Minnesota,27,519607,1648,6926,12,,,,,,
2021-03-31,Mississippi,28,305146,288,7032,19,,,,,,
2021-03-31,Missouri,29,585211,699,8977,6,,,,,,
2021-03-31,Montana,30,104677,221,1437,0,,,,,,
2021-03-31,Nebraska,31,209912,438,2284,1,,,,,,
2021-03-31,Nevada,32,303799,279,5249,10,,,,,,
2021-03-31,New Hampshire,33,84176,462,1238,1,,,,,,
2021-03-31,New Jersey,34,908812,3668,24528,42,,,,,,
2021-03-31,New Mexico,35,191652,275,3939,5,,,,,,
2021-03-31,New York,36,1871595,7683,49790,94,,,,,,
2021-03-31,North Carolina,37,919817,2040,12137,21,,,,,,
2021-03-31,North Dakota,38,103123,211,1498,0,,,,,,
2021-03-31,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-31,Ohio,39,1017566,1989,18609,0,,,,,,
2021-03-31,Oklahoma,40,438364,390,4953,103,,,,,,
2021-03-31,Oregon,41,165013,431,2396,1,,,,,,
2021-03-31,Pennsylvania,42,1030415,4457,25150,44,,,,,,
2021-03-31,Puerto Rico,72,140720,170,2113,1,,,,,,
2021-03-31,Rhode Island,44,137329,564,2619,1,,,,,,
2021-03-31,South Carolina,45,551630,961,9146,20,,,,,,
2021-03-31,South Dakota,46,117759,264,1935,0,,,,,,
2021-03-31,Tennessee,47,797531,1160,11798,9,,,,,,
2021-03-31,Texas,48,2794062,4098,48537,119,,,,,,
2021-03-31,Utah,49,385700,514,2122,4,,,,,,
2021-03-31,Vermont,50,19275,166,227,2,,,,,,
2021-03-31,Virgin Islands,78,2907,0,26,0,,,,,,
2021-03-31,Virginia,51,618976,1035,10252,10,,,,,,
2021-03-31,Washington,53,366907,1091,5309,7,,,,,,
2021-03-31,West Virginia,54,141738,416,2676,36,,,,,,
2021-03-31,Wisconsin,55,636250,727,7316,23,,,,,,
2021-03-31,Wyoming,56,56310,74,700,5,,,,,,
2021-04-01,Alabama,01,515866,478,10553,-1,,,,,,
2021-04-01,Alaska,02,62785,226,299,0,,,,,,
2021-04-01,Arizona,04,842200,389,16977,10,,,,,,
2021-04-01,Arkansas,05,330609,211,5636,10,,,,,,
2021-04-01,California,06,3671559,2642,59370,137,,,,,,
2021-04-01,Colorado,08,466368,1586,6183,8,,,,,,
2021-04-01,Connecticut,09,312468,1580,7900,14,,,,,,
2021-04-01,Delaware,10,95188,386,1559,0,,,,,,
2021-04-01,District of Columbia,11,44656,143,1066,2,,,,,,
2021-04-01,Florida,12,2064517,6790,33493,69,,,,,,
2021-04-01,Georgia,13,1036700,1514,18536,63,,,,,,
2021-04-01,Guam,66,8779,3,135,0,,,,,,
2021-04-01,Hawaii,15,29888,109,460,0,,,,,,
2021-04-01,Idaho,16,181023,380,1967,2,,,,,,
2021-04-01,Illinois,17,1251829,3696,23601,22,,,,,,
2021-04-01,Indiana,18,691001,1216,13048,9,,,,,,
2021-04-01,Iowa,19,352137,735,5751,8,,,,,,
2021-04-01,Kansas,20,304685,28,4913,0,,,,,,
2021-04-01,Kentucky,21,431160,1044,6172,21,,,,,,
2021-04-01,Louisiana,22,445469,536,10161,20,,,,,,
2021-04-01,Maine,23,50788,284,744,1,,,,,,
2021-04-01,Maryland,24,413113,1584,8303,17,,,,,,
2021-04-01,Massachusetts,25,638339,2759,17217,32,,,,,,
2021-04-01,Michigan,26,753124,7180,17165,53,,,,,,
2021-04-01,Minnesota,27,521745,2138,6938,12,,,,,,
2021-04-01,Mississippi,28,305417,271,7048,16,,,,,,
2021-04-01,Missouri,29,585861,650,8981,4,,,,,,
2021-04-01,Montana,30,104865,188,1438,1,,,,,,
2021-04-01,Nebraska,31,210455,543,2284,0,,,,,,
2021-04-01,Nevada,32,304131,332,5256,7,,,,,,
2021-04-01,New Hampshire,33,84539,363,1245,7,,,,,,
2021-04-01,New Jersey,34,914420,5608,24591,63,,,,,,
2021-04-01,New Mexico,35,191946,294,3944,5,,,,,,
2021-04-01,New York,36,1880768,9173,49872,82,,,,,,
2021-04-01,North Carolina,37,921917,2100,12160,23,,,,,,
2021-04-01,North Dakota,38,103331,208,1498,0,,,,,,
2021-04-01,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-01,Ohio,39,1020041,2475,18609,0,,,,,,
2021-04-01,Oklahoma,40,438777,413,4953,0,,,,,,
2021-04-01,Oregon,41,165524,511,2398,2,,,,,,
2021-04-01,Pennsylvania,42,1034263,3848,25179,29,,,,,,
2021-04-01,Puerto Rico,72,141085,365,2118,5,,,,,,
2021-04-01,Rhode Island,44,137848,519,2624,5,,,,,,
2021-04-01,South Carolina,45,552681,1051,9174,28,,,,,,
2021-04-01,South Dakota,46,117989,230,1938,3,,,,,,
2021-04-01,Tennessee,47,799226,1695,11809,11,,,,,,
2021-04-01,Texas,48,2797720,3658,48650,113,,,,,,
2021-04-01,Utah,49,386188,488,2125,3,,,,,,
2021-04-01,Vermont,50,19523,248,227,0,,,,,,
2021-04-01,Virgin Islands,78,2907,0,26,0,,,,,,
2021-04-01,Virginia,51,620801,1825,10268,16,,,,,,
2021-04-01,Washington,53,368049,1142,5316,7,,,,,,
2021-04-01,West Virginia,54,142233,495,2683,7,,,,,,
2021-04-01,Wisconsin,55,637117,867,7327,11,,,,,,
2021-04-01,Wyoming,56,56389,79,700,0,,,,,,
2021-04-02,Alabama,01,516266,400,10607,54,,,,,,
2021-04-02,Alaska,02,62987,202,299,0,,,,,,
2021-04-02,Arizona,04,843132,932,16989,12,,,,,,
2021-04-02,Arkansas,05,330753,144,5639,3,,,,,,
2021-04-02,California,06,3675326,3767,59574,204,,,,,,
2021-04-02,Colorado,08,468002,1634,6184,1,,,,,,
2021-04-02,Connecticut,09,313956,1488,7904,4,,,,,,
2021-04-02,Delaware,10,95590,402,1565,6,,,,,,
2021-04-02,District of Columbia,11,44807,151,1069,3,,,,,,
2021-04-02,Florida,12,2071007,6490,33585,92,,,,,,
2021-04-02,Georgia,13,1038351,1651,18592,56,,,,,,
2021-04-02,Guam,66,8781,2,137,2,,,,,,
2021-04-02,Hawaii,15,30140,252,460,0,,,,,,
2021-04-02,Idaho,16,181298,275,1969,2,,,,,,
2021-04-02,Illinois,17,1254866,3037,23626,25,,,,,,
2021-04-02,Indiana,18,692207,1206,13069,21,,,,,,
2021-04-02,Iowa,19,352714,577,5754,3,,,,,,
2021-04-02,Kansas,20,305137,452,4932,19,,,,,,
2021-04-02,Kentucky,21,431785,625,6192,20,,,,,,
2021-04-02,Louisiana,22,445469,0,10161,0,,,,,,
2021-04-02,Maine,23,51189,401,744,0,,,,,,
2021-04-02,Maryland,24,414570,1457,8319,16,,,,,,
2021-04-02,Massachusetts,25,640779,2440,17249,32,,,,,,
2021-04-02,Michigan,26,759190,6066,17185,20,,,,,,
2021-04-02,Minnesota,27,524281,2536,6942,4,,,,,,
2021-04-02,Mississippi,28,305701,284,7051,3,,,,,,
2021-04-02,Missouri,29,586634,773,8985,4,,,,,,
2021-04-02,Montana,30,104992,127,1454,16,,,,,,
2021-04-02,Nebraska,31,211422,967,2284,0,,,,,,
2021-04-02,Nevada,32,304470,339,5260,4,,,,,,
2021-04-02,New Hampshire,33,85010,471,1245,0,,,,,,
2021-04-02,New Jersey,34,918949,4529,24615,24,,,,,,
2021-04-02,New Mexico,35,192152,206,3951,7,,,,,,
2021-04-02,New York,36,1888823,8055,49946,74,,,,,,
2021-04-02,North Carolina,37,921917,0,12161,1,,,,,,
2021-04-02,North Dakota,38,103492,161,1498,0,,,,,,
2021-04-02,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-02,Ohio,39,1021718,1677,18643,34,,,,,,
2021-04-02,Oklahoma,40,439149,372,4953,0,,,,,,
2021-04-02,Oregon,41,166014,490,2402,4,,,,,,
2021-04-02,Pennsylvania,42,1038349,4086,25206,27,,,,,,
2021-04-02,Puerto Rico,72,141595,510,2121,3,,,,,,
2021-04-02,Rhode Island,44,138255,407,2630,6,,,,,,
2021-04-02,South Carolina,45,554031,1350,9179,5,,,,,,
2021-04-02,South Dakota,46,118186,197,1938,0,,,,,,
2021-04-02,Tennessee,47,799445,219,11809,0,,,,,,
2021-04-02,Texas,48,2799889,2169,48755,105,,,,,,
2021-04-02,Utah,49,386610,422,2131,6,,,,,,
2021-04-02,Vermont,50,19755,232,228,1,,,,,,
2021-04-02,Virgin Islands,78,2907,0,26,0,,,,,,
2021-04-02,Virginia,51,622339,1538,10279,11,,,,,,
2021-04-02,Washington,53,369319,1270,5325,9,,,,,,
2021-04-02,West Virginia,54,142653,420,2688,5,,,,,,
2021-04-02,Wisconsin,55,637988,871,7338,11,,,,,,
2021-04-02,Wyoming,56,56447,58,700,0,,,,,,
2021-04-03,Alabama,01,516615,349,10637,30,,,,,,
2021-04-03,Alaska,02,62987,0,299,0,,,,,,
2021-04-03,Arizona,04,843838,706,16991,2,,,,,,
2021-04-03,Arkansas,05,330970,217,5641,2,,,,,,
2021-04-03,California,06,3678212,2886,59648,74,,,,,,
2021-04-03,Colorado,08,469052,1050,6187,3,,,,,,
2021-04-03,Connecticut,09,313956,0,7904,0,,,,,,
2021-04-03,Delaware,10,96077,487,1565,0,,,,,,
2021-04-03,District of Columbia,11,44932,125,1070,1,,,,,,
2021-04-03,Florida,12,2077024,6017,33651,66,,,,,,
2021-04-03,Georgia,13,1039632,1281,18623,31,,,,,,
2021-04-03,Guam,66,8785,4,137,0,,,,,,
2021-04-03,Hawaii,15,30246,106,464,4,,,,,,
2021-04-03,Idaho,16,181309,11,1969,0,,,,,,
2021-04-03,Illinois,17,1257605,2739,23635,9,,,,,,
2021-04-03,Indiana,18,693258,1051,13074,5,,,,,,
2021-04-03,Iowa,19,353207,493,5822,68,,,,,,
2021-04-03,Kansas,20,305137,0,4932,0,,,,,,
2021-04-03,Kentucky,21,432287,502,6210,18,,,,,,
2021-04-03,Louisiana,22,445469,0,10161,0,,,,,,
2021-04-03,Maine,23,51468,279,745,1,,,,,,
2021-04-03,Maryland,24,415845,1275,8342,23,,,,,,
2021-04-03,Massachusetts,25,643232,2453,17281,32,,,,,,
2021-04-03,Michigan,26,768303,9113,17249,64,,,,,,
2021-04-03,Minnesota,27,526345,2064,6953,11,,,,,,
2021-04-03,Mississippi,28,305991,290,7055,4,,,,,,
2021-04-03,Missouri,29,587144,510,8988,3,,,,,,
2021-04-03,Montana,30,105092,100,1465,11,,,,,,
2021-04-03,Nebraska,31,211731,309,2287,3,,,,,,
2021-04-03,Nevada,32,304924,454,5274,14,,,,,,
2021-04-03,New Hampshire,33,85448,438,1247,2,,,,,,
2021-04-03,New Jersey,34,923394,4445,24632,17,,,,,,
2021-04-03,New Mexico,35,192152,0,3951,0,,,,,,
2021-04-03,New York,36,1896534,7711,50042,96,,,,,,
2021-04-03,North Carolina,37,921917,0,12161,0,,,,,,
2021-04-03,North Dakota,38,103609,117,1498,0,,,,,,
2021-04-03,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-03,Ohio,39,1024011,2293,18643,0,,,,,,
2021-04-03,Oklahoma,40,439149,0,4953,0,,,,,,
2021-04-03,Oregon,41,166480,466,2406,4,,,,,,
2021-04-03,Pennsylvania,42,1043693,5344,25243,37,,,,,,
2021-04-03,Puerto Rico,72,142387,792,2126,5,,,,,,
2021-04-03,Rhode Island,44,138255,0,2630,0,,,,,,
2021-04-03,South Carolina,45,555274,1243,9196,17,,,,,,
2021-04-03,South Dakota,46,118361,175,1938,0,,,,,,
2021-04-03,Tennessee,47,799450,5,11809,0,,,,,,
2021-04-03,Texas,48,2801550,1661,48831,76,,,,,,
2021-04-03,Utah,49,387057,447,2132,1,,,,,,
2021-04-03,Vermont,50,19905,150,229,1,,,,,,
2021-04-03,Virgin Islands,78,2907,0,26,0,,,,,,
2021-04-03,Virginia,51,623881,1542,10287,8,,,,,,
2021-04-03,Washington,53,370362,1043,5326,1,,,,,,
2021-04-03,West Virginia,54,143106,453,2693,5,,,,,,
2021-04-03,Wisconsin,55,638777,789,7342,4,,,,,,
2021-04-03,Wyoming,56,56447,0,700,0,,,,,,
2021-04-04,Alabama,01,516809,194,10637,0,,,,,,
2021-04-04,Alaska,02,62987,0,299,0,,,,,,
2021-04-04,Arizona,04,844302,464,16994,3,,,,,,
2021-04-04,Arkansas,05,331054,84,5643,2,,,,,,
2021-04-04,California,06,3679837,1625,59699,51,,,,,,
2021-04-04,Colorado,08,470757,1705,6190,3,,,,,,
2021-04-04,Connecticut,09,313956,0,7904,0,,,,,,
2021-04-04,Delaware,10,96376,299,1566,1,,,,,,
2021-04-04,District of Columbia,11,45037,105,1070,0,,,,,,
2021-04-04,Florida,12,2081818,4794,33673,22,,,,,,
2021-04-04,Georgia,13,1040572,940,18625,2,,,,,,
2021-04-04,Guam,66,8785,0,137,0,,,,,,
2021-04-04,Hawaii,15,30338,92,464,0,,,,,,
2021-04-04,Idaho,16,181309,0,1969,0,,,,,,
2021-04-04,Illinois,17,1260001,2396,23654,19,,,,,,
2021-04-04,Indiana,18,694204,946,13074,0,,,,,,
2021-04-04,Iowa,19,353362,155,5822,0,,,,,,
2021-04-04,Kansas,20,305137,0,4932,0,,,,,,
2021-04-04,Kentucky,21,432344,57,6210,0,,,,,,
2021-04-04,Louisiana,22,445469,0,10161,0,,,,,,
2021-04-04,Maine,23,51763,295,745,0,,,,,,
2021-04-04,Maryland,24,417514,1669,8350,8,,,,,,
2021-04-04,Massachusetts,25,643232,0,17281,0,,,,,,
2021-04-04,Michigan,26,768341,38,17249,0,,,,,,
2021-04-04,Minnesota,27,526345,0,6953,0,,,,,,
2021-04-04,Mississippi,28,306088,97,7055,0,,,,,,
2021-04-04,Missouri,29,587608,464,8988,0,,,,,,
2021-04-04,Montana,30,105150,58,1466,1,,,,,,
2021-04-04,Nebraska,31,211966,235,2287,0,,,,,,
2021-04-04,Nevada,32,305184,260,5274,0,,,,,,
2021-04-04,New Hampshire,33,85846,398,1249,2,,,,,,
2021-04-04,New Jersey,34,927195,3801,24637,5,,,,,,
2021-04-04,New Mexico,35,192152,0,3951,0,,,,,,
2021-04-04,New York,36,1904141,7607,50124,82,,,,,,
2021-04-04,North Carolina,37,922008,91,12161,0,,,,,,
2021-04-04,North Dakota,38,103670,61,1498,0,,,,,,
2021-04-04,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-04,Ohio,39,1024011,0,18643,0,,,,,,
2021-04-04,Oklahoma,40,439149,0,4953,0,,,,,,
2021-04-04,Oregon,41,166882,402,2407,1,,,,,,
2021-04-04,Pennsylvania,42,1046714,3021,25250,7,,,,,,
2021-04-04,Puerto Rico,72,143022,635,2126,0,,,,,,
2021-04-04,Rhode Island,44,138255,0,2630,0,,,,,,
2021-04-04,South Carolina,45,555274,0,9196,0,,,,,,
2021-04-04,South Dakota,46,118361,0,1938,0,,,,,,
2021-04-04,Tennessee,47,799463,13,11809,0,,,,,,
2021-04-04,Texas,48,2802562,1012,48851,20,,,,,,
2021-04-04,Utah,49,387401,344,2132,0,,,,,,
2021-04-04,Vermont,50,20149,244,229,0,,,,,,
2021-04-04,Virgin Islands,78,2907,0,26,0,,,,,,
2021-04-04,Virginia,51,625148,1267,10329,42,,,,,,
2021-04-04,Washington,53,370409,47,5326,0,,,,,,
2021-04-04,West Virginia,54,143456,350,2695,2,,,,,,
2021-04-04,Wisconsin,55,639414,637,7341,-1,,,,,,
2021-04-04,Wyoming,56,56447,0,700,0,,,,,,
2021-04-05,Alabama,01,516918,109,10638,1,,,,,,
2021-04-05,Alaska,02,63486,499,299,0,,,,,,
2021-04-05,Arizona,04,844921,619,16990,-4,,,,,,
2021-04-05,Arkansas,05,331098,44,5648,5,,,,,,
2021-04-05,California,06,3682946,3109,59761,62,,,,,,
2021-04-05,Colorado,08,471702,945,6190,0,,,,,,
2021-04-05,Connecticut,09,316655,2699,7923,19,,,,,,
2021-04-05,Delaware,10,96577,201,1566,0,,,,,,
2021-04-05,District of Columbia,11,45112,75,1072,2,,,,,,
2021-04-05,Florida,12,2085298,3480,33709,36,,,,,,
2021-04-05,Georgia,13,1041275,703,18625,0,,,,,,
2021-04-05,Guam,66,8792,7,137,0,,,,,,
2021-04-05,Hawaii,15,30427,89,464,0,,,,,,
2021-04-05,Idaho,16,181961,652,1975,6,,,,,,
2021-04-05,Illinois,17,1262345,2344,23665,11,,,,,,
2021-04-05,Indiana,18,694918,714,13075,1,,,,,,
2021-04-05,Iowa,19,353829,467,5822,0,,,,,,
2021-04-05,Kansas,20,305489,352,4927,-5,,,,,,
2021-04-05,Kentucky,21,432851,507,6267,57,,,,,,
2021-04-05,Louisiana,22,446737,1268,10165,4,,,,,,
2021-04-05,Maine,23,51986,223,746,1,,,,,,
2021-04-05,Maryland,24,418374,860,8363,13,,,,,,
2021-04-05,Massachusetts,25,646220,2988,17325,44,,,,,,
2021-04-05,Michigan,26,779658,11317,17274,25,,,,,,
2021-04-05,Minnesota,27,527728,1383,6963,10,,,,,,
2021-04-05,Mississippi,28,306158,70,7055,0,,,,,,
2021-04-05,Missouri,29,588005,397,8990,2,,,,,,
2021-04-05,Montana,30,105273,123,1466,0,,,,,,
2021-04-05,Nebraska,31,212237,271,2289,2,,,,,,
2021-04-05,Nevada,32,305361,177,5275,1,,,,,,
2021-04-05,New Hampshire,33,86125,279,1249,0,,,,,,
2021-04-05,New Jersey,34,930026,2831,24649,12,,,,,,
2021-04-05,New Mexico,35,192595,443,3955,4,,,,,,
2021-04-05,New York,36,1910858,6717,50195,71,,,,,,
2021-04-05,North Carolina,37,928253,6245,12200,39,,,,,,
2021-04-05,North Dakota,38,103745,75,1497,-1,,,,,,
2021-04-05,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-05,Ohio,39,1026929,2918,18643,0,,,,,,
2021-04-05,Oklahoma,40,440022,873,4953,0,,,,,,
2021-04-05,Oregon,41,167219,337,2409,2,,,,,,
2021-04-05,Pennsylvania,42,1050649,3935,25254,4,,,,,,
2021-04-05,Puerto Rico,72,143448,426,2131,5,,,,,,
2021-04-05,Rhode Island,44,139173,918,2629,-1,,,,,,
2021-04-05,South Carolina,45,556469,1195,9203,7,,,,,,
2021-04-05,South Dakota,46,118517,156,1938,0,,,,,,
2021-04-05,Tennessee,47,803028,3565,11828,19,,,,,,
2021-04-05,Texas,48,2807528,4966,48881,30,,,,,,
2021-04-05,Utah,49,387574,173,2133,1,,,,,,
2021-04-05,Vermont,50,20267,118,229,0,,,,,,
2021-04-05,Virgin Islands,78,2945,38,26,0,,,,,,
2021-04-05,Virginia,51,626171,1023,10360,31,,,,,,
2021-04-05,Washington,53,372631,2222,5338,12,,,,,,
2021-04-05,West Virginia,54,143733,277,2696,1,,,,,,
2021-04-05,Wisconsin,55,639765,351,7342,1,,,,,,
2021-04-05,Wyoming,56,56529,82,700,0,,,,,,
2021-04-06,Alabama,01,517114,196,10652,14,,,,,,
2021-04-06,Alaska,02,63566,80,299,0,,,,,,
2021-04-06,Arizona,04,845488,567,16997,7,,,,,,
2021-04-06,Arkansas,05,331261,163,5653,5,,,,,,
2021-04-06,California,06,3685207,2261,59847,86,,,,,,
2021-04-06,Colorado,08,472941,1239,6194,4,,,,,,
2021-04-06,Connecticut,09,317729,1074,7930,7,,,,,,
2021-04-06,Delaware,10,96806,229,1567,1,,,,,,
2021-04-06,District of Columbia,11,45234,122,1074,2,,,,,,
2021-04-06,Florida,12,2090854,5556,33779,70,,,,,,
2021-04-06,Georgia,13,1042793,1518,18651,26,,,,,,
2021-04-06,Guam,66,8794,2,137,0,,,,,,
2021-04-06,Hawaii,15,30479,52,464,0,,,,,,
2021-04-06,Idaho,16,182315,354,1977,2,,,,,,
2021-04-06,Illinois,17,1265309,2964,23673,8,,,,,,
2021-04-06,Indiana,18,695532,614,13084,9,,,,,,
2021-04-06,Iowa,19,354557,728,5835,13,,,,,,
2021-04-06,Kansas,20,305508,19,4927,0,,,,,,
2021-04-06,Kentucky,21,433269,418,6278,11,,,,,,
2021-04-06,Louisiana,22,446955,218,10174,9,,,,,,
2021-04-06,Maine,23,52276,290,746,0,,,,,,
2021-04-06,Maryland,24,419241,867,8378,15,,,,,,
2021-04-06,Massachusetts,25,648023,1803,17337,12,,,,,,
2021-04-06,Michigan,26,785699,6041,17332,58,,,,,,
2021-04-06,Minnesota,27,530740,3012,6967,4,,,,,,
2021-04-06,Mississippi,28,306341,183,7073,18,,,,,,
2021-04-06,Missouri,29,588579,574,8999,9,,,,,,
2021-04-06,Montana,30,105470,197,1477,11,,,,,,
2021-04-06,Nebraska,31,212533,296,2290,1,,,,,,
2021-04-06,Nevada,32,305655,294,5297,22,,,,,,
2021-04-06,New Hampshire,33,86510,385,1249,0,,,,,,
2021-04-06,New Jersey,34,933738,3712,24700,51,,,,,,
2021-04-06,New Mexico,35,192773,178,3963,8,,,,,,
2021-04-06,New York,36,1916964,6106,50239,44,,,,,,
2021-04-06,North Carolina,37,929278,1025,12211,11,,,,,,
2021-04-06,North Dakota,38,104005,260,1499,2,,,,,,
2021-04-06,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-04-06,Ohio,39,1028800,1871,18741,98,,,,,,
2021-04-06,Oklahoma,40,440142,120,4953,0,,,,,,
2021-04-06,Oregon,41,167685,466,2432,23,,,,,,
2021-04-06,Pennsylvania,42,1055498,4849,25291,37,,,,,,
2021-04-06,Puerto Rico,72,143637,189,2136,5,,,,,,
2021-04-06,Rhode Island,44,139549,376,2632,3,,,,,,
2021-04-06,South Carolina,45,557803,1334,9204,1,,,,,,
2021-04-06,South Dakota,46,118680,163,1938,0,,,,,,
2021-04-06,Tennessee,47,803916,888,11866,38,,,,,,
2021-04-06,Texas,48,2811727,4199,48968,87,,,,,,
2021-04-06,Utah,49,387874,300,2137,4,,,,,,
2021-04-06,Vermont,50,20373,106,229,0,,,,,,
2021-04-06,Virgin Islands,78,2945,0,26,0,,,,,,
2021-04-06,Virginia,51,627605,1434,10401,41,,,,,,
2021-04-06,Washington,53,373227,596,5350,12,,,,,,
2021-04-06,West Virginia,54,144010,277,2707,11,,,,,,
2021-04-06,Wisconsin,55,640913,1148,7350,8,,,,,,
2021-04-06,Wyoming,56,56619,90,701,1,,,,,,
2021-04-07,Alabama,01,517452,338,10652,0,,,,,,
2021-04-07,Alaska,02,63785,219,299,0,,,,,,
2021-04-07,Arizona,04,846241,753,17025,28,,,,,,
2021-04-07,Arkansas,05,331505,244,5660,7,,,,,,
2021-04-07,California,06,3687632,2425,59949,102,,,,,,
2021-04-07,Colorado,08,473913,972,6195,1,,,,,,
2021-04-07,Connecticut,09,318767,1038,7935,5,,,,,,
2021-04-07,Delaware,10,97042,236,1567,0,,,,,,
2021-04-07,District of Columbia,11,45328,94,1076,2,,,,,,
2021-04-07,Florida,12,2096739,5885,33821,42,,,,,,
2021-04-07,Georgia,13,1044399,1606,18714,63,,,,,,
2021-04-07,Guam,66,8797,3,137,0,,,,,,
2021-04-07,Hawaii,15,30552,73,464,0,,,,,,
2021-04-07,Idaho,16,182661,346,1984,7,,,,,,
2021-04-07,Illinois,17,1269002,3693,23702,29,,,,,,
2021-04-07,Indiana,18,696749,1217,13099,15,,,,,,
2021-04-07,Iowa,19,354828,271,5836,1,,,,,,
2021-04-07,Kansas,20,306077,569,4932,5,,,,,,
2021-04-07,Kentucky,21,434238,969,6295,17,,,,,,
2021-04-07,Louisiana,22,447655,700,10185,11,,,,,,
2021-04-07,Maine,23,52677,401,747,1,,,,,,
2021-04-07,Maryland,24,420712,1471,8389,11,,,,,,
2021-04-07,Massachusetts,25,650573,2550,17358,21,,,,,,
2021-04-07,Michigan,26,795038,9339,17362,30,,,,,,
2021-04-07,Minnesota,27,532736,1996,6986,19,,,,,,
2021-04-07,Mississippi,28,306611,270,7077,4,,,,,,
2021-04-07,Missouri,29,589364,785,9001,2,,,,,,
2021-04-07,Montana,30,105660,190,1490,13,,,,,,
2021-04-07,Nebraska,31,212961,428,2291,1,,,,,,
2021-04-07,Nevada,32,305929,274,5308,11,,,,,,
2021-04-07,New Hampshire,33,86935,425,1250,1,,,,,,
2021-04-07,New Jersey,34,937979,4241,24744,44,,,,,,
2021-04-07,New Mexico,35,192989,216,3965,2,,,,,,
